Wähle das Verfahren (n = 5000) (1) exp. Euler, (2) Runge-Kutter, (3) leap-frog, (4) Verlet Verfahren: 
Verfahren: Runge-Kutter
0 0 1
48.43 -0.794218 0.609636 0.50122
48.44 -0.79117 0.613592 0.501223
48.45 -0.788102 0.617533 0.501226
48.46 -0.785015 0.621458 0.501229
48.47 -0.781908 0.625368 0.501232
48.48 -0.778781 0.629262 0.501235
48.49 -0.775635 0.63314 0.501238
48.5 -0.772469 0.637002 0.50124
48.51 -0.769284 0.640849 0.501243
48.52 -0.76608 0.64468 0.501245
48.53 -0.762857 0.648494 0.501247
48.54 -0.759614 0.652292 0.501249
48.55 -0.756353 0.656074 0.501251
48.56 -0.753072 0.659839 0.501253
48.57 -0.749773 0.663588 0.501255
48.58 -0.746455 0.667321 0.501256
48.59 -0.743119 0.671036 0.501258
48.6 -0.739764 0.674735 0.501259
48.61 -0.73639 0.678417 0.50126
48.62 -0.732998 0.682082 0.501261
48.63 -0.729588 0.68573 0.501262
48.64 -0.726159 0.689361 0.501263
48.65 -0.722713 0.692975 0.501264
48.66 -0.719248 0.696571 0.501265
48.67 -0.715765 0.70015 0.501265
48.68 -0.712264 0.703712 0.501265
48.69 -0.708746 0.707255 0.501266
48.7 -0.70521 0.710782 0.501266
48.71 -0.701656 0.71429 0.501266
48.72 -0.698085 0.71778 0.501265
48.73 -0.694496 0.721253 0.501265
48.74 -0.69089 0.724708 0.501265
48.75 -0.687266 0.728144 0.501264
48.76 -0.683626 0.731562 0.501264
48.77 -0.679968 0.734962 0.501263
48.78 -0.676293 0.738344 0.501262
48.79 -0.672601 0.741707 0.501261
48.8 -0.668893 0.745051 0.50126
48.81 -0.665168 0.748377 0.501258
48.82 -0.661426 0.751684 0.501257
48.83 -0.657668 0.754973 0.501255
48.84 -0.653893 0.758242 0.501254
48.85 -0.650102 0.761493 0.501252
48.86 -0.646294 0.764725 0.50125
48.87 -0.642471 0.767937 0.501248
48.88 -0.638631 0.77113 0.501246
48.89 -0.634776 0.774304 0.501244
48.9 -0.630904 0.777459 0.501241
48.91 -0.627017 0.780594 0.501239
48.92 -0.623114 0.78371 0.501236
48.93 -0.619196 0.786806 0.501233
48.94 -0.615262 0.789882 0.50123
48.95 -0.611313 0.792939 0.501227
48.96 -0.607348 0.795976 0.501224
48.97 -0.603368 0.798992 0.501221
48.98 -0.599373 0.801989 0.501218
48.99 -0.595364 0.804966 0.501214
49 -0.591339 0.807923 0.501211
49.01 -0.587299 0.81086 0.501207
49.02 -0.583245 0.813776 0.501203
49.03 -0.579176 0.816672 0.501199
49.04 -0.575093 0.819547 0.501195
49.05 -0.570995 0.822402 0.501191
49.06 -0.566884 0.825237 0.501186
49.07 -0.562757 0.828051 0.501182
49.08 -0.558617 0.830844 0.501177
49.09 -0.554463 0.833616 0.501173
49.1 -0.550295 0.836368 0.501168
49.11 -0.546113 0.839099 0.501163
49.12 -0.541918 0.841808 0.501158
49.13 -0.537709 0.844497 0.501153
49.14 -0.533487 0.847164 0.501148
49.15 -0.529251 0.849811 0.501142
49.16 -0.525002 0.852436 0.501137
49.17 -0.52074 0.855039 0.501131
49.18 -0.516465 0.857622 0.501126
49.19 -0.512177 0.860183 0.50112
49.2 -0.507876 0.862722 0.501114
49.21 -0.503563 0.86524 0.501108
49.22 -0.499237 0.867736 0.501102
49.23 -0.494898 0.870211 0.501096
49.24 -0.490547 0.872664 0.501089
49.25 -0.486184 0.875095 0.501083
49.26 -0.481808 0.877504 0.501076
49.27 -0.477421 0.879891 0.501069
49.28 -0.473022 0.882256 0.501063
49.29 -0.46861 0.884599 0.501056
49.3 -0.464188 0.88692 0.501049
49.31 -0.459753 0.889219 0.501042
49.32 -0.455307 0.891496 0.501035
49.33 -0.45085 0.89375 0.501027
49.34 -0.446381 0.895982 0.50102
49.35 -0.441901 0.898191 0.501012
49.36 -0.43741 0.900379 0.501005
49.37 -0.432909 0.902543 0.500997
49.38 -0.428396 0.904685 0.500989
49.39 -0.423873 0.906805 0.500981
49.4 -0.419339 0.908901 0.500973
49.41 -0.414794 0.910975 0.500965
49.42 -0.41024 0.913027 0.500957
49.43 -0.405675 0.915055 0.500949
49.44 -0.4011 0.917061 0.500941
49.45 -0.396514 0.919043 0.500932
49.46 -0.391919 0.921003 0.500924
49.47 -0.387314 0.92294 0.500915
49.48 -0.3827 0.924853 0.500906
49.49 -0.378076 0.926744 0.500897
49.5 -0.373442 0.928611 0.500888
49.51 -0.368799 0.930455 0.500879
49.52 -0.364147 0.932276 0.50087
49.53 -0.359486 0.934073 0.500861
49.54 -0.354815 0.935847 0.500852
49.55 -0.350136 0.937598 0.500843
49.56 -0.345448 0.939325 0.500833
49.57 -0.340752 0.941029 0.500824
49.58 -0.336047 0.942709 0.500814
49.59 -0.331333 0.944366 0.500804
49.6 -0.326612 0.945999 0.500795
49.61 -0.321882 0.947609 0.500785
49.62 -0.317144 0.949194 0.500775
49.63 -0.312398 0.950756 0.500765
49.64 -0.307644 0.952295 0.500755
49.65 -0.302883 0.953809 0.500745
49.66 -0.298114 0.9553 0.500735
49.67 -0.293338 0.956766 0.500724
49.68 -0.288554 0.958209 0.500714
49.69 -0.283763 0.959628 0.500704
49.7 -0.278965 0.961023 0.500693
49.71 -0.27416 0.962394 0.500683
49.72 -0.269348 0.963741 0.500672
49.73 -0.26453 0.965063 0.500661
49.74 -0.259704 0.966362 0.500651
49.75 -0.254873 0.967636 0.50064
49.76 -0.250035 0.968886 0.500629
49.77 -0.24519 0.970112 0.500618
49.78 -0.24034 0.971314 0.500607
49.79 -0.235484 0.972492 0.500596
49.8 -0.230621 0.973645 0.500585
49.81 -0.225753 0.974773 0.500574
49.82 -0.220879 0.975878 0.500563
49.83 -0.216 0.976958 0.500551
49.84 -0.211115 0.978013 0.50054
49.85 -0.206225 0.979045 0.500529
49.86 -0.20133 0.980051 0.500517
49.87 -0.19643 0.981034 0.500506
49.88 -0.191525 0.981991 0.500494
49.89 -0.186615 0.982924 0.500483
49.9 -0.181701 0.983833 0.500471
49.91 -0.176782 0.984717 0.500459
49.92 -0.171858 0.985576 0.500448
49.93 -0.166931 0.986411 0.500436
49.94 -0.161999 0.987221 0.500424
49.95 -0.157063 0.988006 0.500412
49.96 -0.152123 0.988767 0.5004
49.97 -0.147179 0.989503 0.500389
49.98 -0.142232 0.990214 0.500377
49.99 -0.137281 0.9909 0.500365
